"svamp (svampen, svampar, svamparna)<br><i>Vi plockade svamp i skogen.</i>","mushroom<br><i>We picked mushrooms in the forest.</i>"
"torka (torkar, torkade, torkat)<br><i>Du kan torka örter på en plåt.</i>","dry<br><i>You can dry herbs on a tray.</i>"
"koka (kokar, kokade, kokat)<br><i>Koka potatisen i tio minuter.</i>","boil<br><i>Boil the potatoes for ten minutes.</i>"
"färdigrätt (färdigrätten, färdigrätter, färdigrätterna)<br><i>Han värmde en färdigrätt i mikron.</i>","ready-to-eat meal<br><i>He heated a ready meal in the microwave.</i>"
"pulvermos (pulvermoset, –, –)<br><i>Vi åt pulvermos till köttbullarna.</i>","instant mashed potatoes<br><i>We ate instant mash with the meatballs.</i>"
"stor stark","large draft beer"
"bisats (bisatsen, bisatser, bisatserna)<br><i>Bisatsen börjar ofta med en subjunktion.</i>","subordinate clause<br><i>The subordinate clause often starts with a subjunction.</i>"
"subjunktion (subjunktionen, subjunktioner, subjunktionerna)<br><i>’Eftersom’ är en subjunktion.</i>","subordinating conjunction<br><i>‘Because’ is a subordinating conjunction.</i>"
"jordgubbstårta (jordgubbstårtan, jordgubbstårtor, jordgubbstårtorna)<br><i>Vi bakade jordgubbstårta till kalaset.</i>","strawberry cake<br><i>We baked a strawberry cake for the party.</i>"
"indisk (indiskt, indiska)<br><i>Hon lagar gärna indisk mat.</i>","Indian<br><i>She likes to cook Indian food.</i>"
"norsk (norskt, norska)<br><i>Han jobbar på ett norskt företag.</i>","Norwegian<br><i>He works at a Norwegian company.</i>"
"colombiansk (colombianskt, colombianska)<br><i>De driver ett colombianskt café.</i>","Colombian<br><i>They run a Colombian café.</i>"
"algerisk (algeriskt, algeriska)<br><i>Hon är algerisk medborgare.</i>","Algerian<br><i>She is an Algerian citizen.</i>"
"nationalitet (nationaliteten, nationaliteter, nationaliteterna)<br><i>Vilken nationalitet har du?</i>","nationality<br><i>What nationality are you?</i>"
"afghansk (afghanskt, afghanska)<br><i>Han är afghansk student i Sverige.</i>","Afghan<br><i>He is an Afghan student in Sweden.</i>"
"australiensisk (australiensiskt, australiensiska)<br><i>Hon har australiensiskt medborgarskap.</i>","Australian<br><i>She has Australian citizenship.</i>"
"brasiliansk (brasilianskt, brasilianska)<br><i>De gillar brasiliansk musik.</i>","Brazilian<br><i>They like Brazilian music.</i>"
"brittisk (brittiskt, brittiska)<br><i>Jag tycker om brittisk humor.</i>","British<br><i>I like British humor.</i>"
"eritreansk (eritreanskt, eritreanska)<br><i>Hon är eritreansk lärare.</i>","Eritrean<br><i>She is an Eritrean teacher.</i>"
"etiopisk (etiopiskt, etiopiska)<br><i>Vi åt etiopisk injera till middag.</i>","Ethiopian<br><i>We ate Ethiopian injera for dinner.</i>"
"finsk (finskt, finska)<br><i>Han dricker gärna finskt kaffe.</i>","Finnish<br><i>He gladly drinks Finnish coffee.</i>"
"fransk (franskt, franska)<br><i>Vi beställde fransk ost.</i>","French<br><i>We ordered French cheese.</i>"
"grekisk (grekiskt, grekiska)<br><i>De lagade grekisk sallad.</i>","Greek<br><i>They made Greek salad.</i>"
"indonesisk (indonesiskt, indonesiska)<br><i>Hon lär sig indonesisk matlagning.</i>","Indonesian<br><i>She is learning Indonesian cooking.</i>"
"irakisk (irakiskt, irakiska)<br><i>Han lagar irakisk kebab hemma.</i>","Iraqi<br><i>He cooks Iraqi kebab at home.</i>"
"iransk/persisk (iranskt/persiskt, iranska/persiska)<br><i>Vi drack iranskt te till maten.</i>","Iranian/Persian<br><i>We drank Iranian tea with the meal.</i>"
"italiensk (italienskt, italienska)<br><i>Hon älskar italiensk pasta.</i>","Italian<br><i>She loves Italian pasta.</i>"
"japansk (japanskt, japanska)<br><i>Vi åt japansk ramen.</i>","Japanese<br><i>We ate Japanese ramen.</i>"
"kenyansk (kenyanskt, kenyanska)<br><i>Hon arbetar med kenyansk NGO.</i>","Kenyan<br><i>She works with a Kenyan NGO.</i>"
"kinesisk (kinesiskt, kinesiska)<br><i>Vi beställde kinesisk mat.</i>","Chinese<br><i>We ordered Chinese food.</i>"
"koreansk (koreanskt, koreanska)<br><i>Han gillar koreansk kimchi.</i>","Korean<br><i>He likes Korean kimchi.</i>"
"kubansk (kubanskt, kubanska)<br><i>De dansade till kubansk musik.</i>","Cuban<br><i>They danced to Cuban music.</i>"
"libanesisk (libanesiskt, libanesiska)<br><i>Vi åt libanesisk meze.</i>","Lebanese<br><i>We ate Lebanese meze.</i>"
"marockansk (marockanskt, marockanska)<br><i>Hon lagade marockansk tagine.</i>","Moroccan<br><i>She cooked Moroccan tagine.</i>"
"mexikansk (mexikanskt, mexikanska)<br><i>Vi köpte mexikansk salsa.</i>","Mexican<br><i>We bought Mexican salsa.</i>"
"nyzeeländsk (nyzeeländskt, nyzeeländska)<br><i>Hon har nyzeeländskt pass.</i>","New Zealander<br><i>She has a New Zealand passport.</i>"
"pakistansk (pakistanskt, pakistanska)<br><i>Han driver ett pakistanskt bageri.</i>","Pakistani<br><i>He runs a Pakistani bakery.</i>"
"polsk (polskt, polska)<br><i>Vi provade polsk pierogi.</i>","Polish<br><i>We tried Polish pierogi.</i>"
"rysk (ryskt, ryska)<br><i>Jag läser rysk litteratur.</i>","Russian<br><i>I read Russian literature.</i>"
"sydafrikansk (sydafrikanskt, sydafrikanska)<br><i>Vi testade sydafrikanskt vin.</i>","South African<br><i>We tried South African wine.</i>"
"syrisk (syriskt, syriska)<br><i>Hon lagade syrisk soppa.</i>","Syrian<br><i>She cooked Syrian soup.</i>"
"thailändsk (thailändskt, thailändska)<br><i>Vi åt thailändsk curry.</i>","Thai<br><i>We ate Thai curry.</i>"
"tunisisk (tunisiskt, tunisiska)<br><i>De beställde tunisisk couscous.</i>","Tunisian<br><i>They ordered Tunisian couscous.</i>"
"turkisk (turkiskt, turkiska)<br><i>Vi drack turkiskt kaffe.</i>","Turkish<br><i>We drank Turkish coffee.</i>"
"tysk (tyskt, tyska)<br><i>Jag köpte tysk choklad.</i>","German<br><i>I bought German chocolate.</i>"
"ukrainsk (ukrainskt, ukrainska)<br><i>De serverade ukrainsk borsjtj.</i>","Ukrainian<br><i>They served Ukrainian borscht.</i>"
"ungersk (ungerskt, ungerska)<br><i>Vi lagade ungersk gulasch.</i>","Hungarian<br><i>We cooked Hungarian goulash.</i>"
"österrikisk (österrikiskt, österrikiska)<br><i>Hon älskar österrikisk strudel.</i>","Austrian<br><i>She loves Austrian strudel.</i>"
"anteckna (antecknar, antecknade, antecknat)<br><i>Anteckna det viktigaste under föreläsningen.</i>","make notes<br><i>Take notes on the most important points during the lecture.</i>"
"blodpudding (blodpuddingen, –, –)<br><i>Blodpudding serveras ofta med lingon.</i>","blood pudding; black pudding<br><i>Black pudding is often served with lingonberries.</i>"
"råvara (råvaran, råvaror, råvarorna)<br><i>Vi använder säsongens råvaror.</i>","produce<br><i>We use seasonal produce.</i>"
"rotfrukt (rotfrukten, rotfrukter, rotfrukterna)<br><i>Morot är en vanlig rotfrukt.</i>","root vegetable<br><i>Carrot is a common root vegetable.</i>"
"växt (växten, växter, växterna)<br><i>Den här växten behöver mycket ljus.</i>","plant<br><i>This plant needs a lot of light.</i>"
"midsommar (midsommaren, midsomrar, midsomrarna)<br><i>Vi firar midsommar med dans.</i>","midsummer<br><i>We celebrate Midsummer with dancing.</i>"
"sädesslag (sädesslaget, sädesslag, sädesslagen)<br><i>Vete är ett vanligt sädesslag.</i>","cereal (grain)<br><i>Wheat is a common cereal grain.</i>"
"invandrare (invandraren, invandrare, invandrarna)<br><i>Många invandrare lär sig svenska snabbt.</i>","immigrant<br><i>Many immigrants learn Swedish quickly.</i>"
"introducera (introducerar, introducerade, introducerat)<br><i>Kocken introducerade en ny meny.</i>","introduce<br><i>The chef introduced a new menu.</i>"
"pizzasallad (pizzasalladen, pizzasallader, pizzasalladerna)<br><i>Pizzasallad serveras ofta gratis.</i>","pizza salad<br><i>Pizza salad is often served for free.</i>"
"kålsallad (kålsalladen, kålsallader, kålsalladerna)<br><i>Hon gjorde en frisk kålsallad.</i>","cabbage salad<br><i>She made a fresh cabbage salad.</i>"
"Kroatien<br><i>De reste till Kroatien i sommar.</i>","Croatia<br><i>They traveled to Croatia this summer.</i>"
"nordöstra<br><i>Staden ligger i den nordöstra delen.</i>","northeastern<br><i>The city is in the northeastern part.</i>"
"kebab (kebaben, kebaber, kebaberna)<br><i>Vi åt kebab till middag.</i>","kebab<br><i>We ate kebab for dinner.</i>"
"vardagsmat (vardagsmaten, –, –)<br><i>Han lagar vardagsmat på vardagarna.</i>","simple, everyday food<br><i>He cooks simple everyday food on weekdays.</i>"
"ostkust (ostkusten, –, –)<br><i>De bor på ostkusten.</i>","east coast<br><i>They live on the east coast.</i>"
"inlagd (inlagt, inlagda)<br><i>Vi åt inlagd gurka.</i>","pickled<br><i>We ate pickled cucumber.</i>"
"ättika (ättikan, –, –)<br><i>Vi smaksatte med ättika.</i>","Swedish vinegar<br><i>We seasoned with Swedish vinegar.</i>"
"kryddning (kryddningen, kryddningar, kryddningarna)<br><i>Kryddningen var perfekt balanserad.</i>","seasoning<br><i>The seasoning was perfectly balanced.</i>"
"senapssill (senapssillen, –, –)<br><i>Senapssill är klassiskt på julbordet.</i>","herring in mustard sauce<br><i>Herring in mustard sauce is classic on the Christmas table.</i>"
"löksill (löksillen, –, –)<br><i>Löksill passar bra på smörgåsbordet.</i>","onion-marinated herring<br><i>Onion herring suits the buffet well.</i>"
"exempelvis<br><i>Vi kan laga fisk, exempelvis lax.</i>","for example<br><i>We can cook fish, for example salmon.</i>"
"wasabisill (wasabisillen, –, –)<br><i>Wasabisill är en modern variant.</i>","wasabi-marinated herring<br><i>Wasabi herring is a modern variant.</i>"
"baconsill (baconsillen, –, –)<br><i>Baconsill är en ovanlig smakkombination.</i>","bacon-flavored herring<br><i>Bacon-flavored herring is an unusual combo.</i>"
"strömming (strömmingen, strömmingar, strömmingarna)<br><i>Vi åt stekt strömming i Skåne.</i>","Baltic herring<br><i>We ate fried Baltic herring in Skåne.</i>"
"surströmming (surströmmingen, surströmmingar, surströmmingarna)<br><i>Surströmming luktar starkt.</i>","fermented Baltic herring<br><i>Fermented herring smells strong.</i>"
"syrad (syrat, syrade)<br><i>Syrad kål är nyttigt.</i>","fermented<br><i>Fermented cabbage is healthy.</i>"
"fermenterad (fermenterat, fermenterade)<br><i>Vi smakade fermenterad dryck.</i>","fermented<br><i>We tasted a fermented drink.</i>"
"stark (starkt, starka)<br><i>Såsen var väldigt stark.</i>","strong<br><i>The sauce was very strong.</i>"
"förrän<br><i>Vi äter inte förrän klockan åtta.</i>","until<br><i>We won’t eat until eight o’clock.</i>"
"brännvin (brännvinet, –, –)<br><i>De serverade brännvin till sillen.</i>","vodka; aquavit<br><i>They served aquavit with the herring.</i>"
"bas (basen, baser, baserna)<br><i>Potatis är en bas i kosten.</i>","staple<br><i>Potatoes are a staple in the diet.</i>"
"dubbelt så mycket<br><i>Hon åt dubbelt så mycket som jag.</i>","twice as much<br><i>She ate twice as much as I did.</i>"
"färskpotatis (färskpotatisen, –, –)<br><i>Vi åt färskpotatis med dill.</i>","new potatoes<br><i>We ate new potatoes with dill.</i>"
"nykokt<br><i>Vi serverade nykokt potatis.</i>","freshly boiled<br><i>We served freshly boiled potatoes.</i>"
"dill (dillen, –, –)<br><i>Dill passar bra till lax.</i>","dill<br><i>Dill goes well with salmon.</i>"
"råg (rågen, –, –)<br><i>Råg odlas i kallare klimat.</i>","rye<br><i>Rye is grown in colder climates.</i>"
"klimat (klimatet, klimat, klimaten)<br><i>Sveriges klimat varierar.</i>","climate<br><i>Sweden’s climate varies.</i>"
"blanda (blandar, blandade, blandat)<br><i>Blanda såsen ordentligt.</i>","mix<br><i>Mix the sauce well.</i>"
"rågmjöl (rågmjölet, –, –)<br><i>Brödet bakades på rågmjöl.</i>","rye flour<br><i>The bread was baked with rye flour.</i>"
"tunn (tunt, tunna)<br><i>Skär tunna skivor.</i>","thin<br><i>Cut thin slices.</i>"
"skafferi (skafferiet, skafferier, skafferierna)<br><i>Sockret står i skafferiet.</i>","pantry<br><i>The sugar is in the pantry.</i>"
"tunnbröd<br><i>Vi åt tunnbröd med smör.</i>","flatbread<br><i>We ate flatbread with butter.</i>"
"korn<br><i>Korn används i öl.</i>","barley<br><i>Barley is used in beer.</i>"
"meter (metern, meter, metrarna)<br><i>Staketet är två meter högt.</i>","meter<br><i>The fence is two meters high.</i>"
"väga (väger, vägde, vägt)<br><i>Fisken väger tre kilo.</i>","weigh<br><i>The fish weighs three kilos.</i>"
"ton (tonen, toner, tonerna)<br><i>Musikern ändrade ton flera gånger.</i>","pitch; tone<br><i>The musician changed pitch several times.</i>"
"ha tur (har, hade, haft)<br><i>Vi hade tur med vädret.</i>","be lucky<br><i>We were lucky with the weather.</i>"
"älgkött (älgköttet, –, –)<br><i>Vi lagade gryta på älgkött.</i>","moose meat<br><i>We cooked a stew with moose meat.</i>"
"nötkött (nötköttet, –, –)<br><i>De grillade nötkött i helgen.</i>","beef<br><i>They grilled beef this weekend.</i>"
"lingon (lingonet, lingon, lingonen)<br><i>Lingon passar till pannbiff.</i>","lingonberry<br><i>Lingonberries go with meat patties.</i>"
"vild (vilt, vilda)<br><i>De plockade vild svamp.</i>","wild<br><i>They picked wild mushrooms.</i>"
"saft (saften, safter, safterna)<br><i>Vi drack hemgjord saft.</i>","juice; cordial<br><i>We drank homemade cordial.</i>"
"rårörda lingon","raw-stirred lingonberries"
"kroppkakor (kroppkakorna)","potato dumplings (traditional Swedish dish, often stuffed with pork or bacon)"
"fläskpannkaka (fläskpannkakan, fläskpannkakor, fläskpannkakorna)<br><i>Fläskpannkaka är enkelt att laga.</i>","pork pancake<br><i>Pork pancake is easy to make.</i>"
"jordgubbsfeber (jordgubbsfebern, –, –)<br><i>Det blir jordgubbsfeber varje sommar.</i>","strawberry fever<br><i>There is strawberry fever every summer.</i>"
"mogen (moget, mogna)<br><i>Bananen är inte riktigt mogen.</i>","ripe<br><i>The banana isn’t quite ripe.</i>"
"importerad (importerat, importerade)<br><i>Vi köpte importerad frukt.</i>","imported<br><i>We bought imported fruit.</i>"
"midsommarhelg (midsommarhelgen, midsommarhelger, midsommarhelgerna)<br><i>Vi åker till landet under midsommarhelgen.</i>","Midsummer weekend<br><i>We go to the countryside during the Midsummer weekend.</i>"
"självplock (självplocket, –, –)<br><i>Gården har självplock av jordgubbar.</i>","pick-your-own<br><i>The farm has pick-your-own strawberries.</i>"
"kräm (krämen, krämer, krämerna)<br><i>Vi åt kräm med mjölk.</i>","fruit purée<br><i>We ate fruit purée with milk.</i>"
"lägga (lägger, lade, lagt)<br><i>Lägg bären på tårtan.</i>","put<br><i>Put the berries on the cake.</i>"
"gräddtårta (gräddtårtan, gräddtårtor, gräddtårtorna)<br><i>Hon bakade en gräddtårta till födelsedagen.</i>","whipped cream cake<br><i>She baked a cream cake for the birthday.</i>"
"naturell (naturellt, naturella)<br><i>Vi valde yoghurt naturell.</i>","plain; natural<br><i>We chose plain yogurt.</i>"
"fett (fettet, fetter, fetterna)<br><i>Det är mycket fett i såsen.</i>","fat<br><i>There is a lot of fat in the sauce.</i>"
"rad (raden, rader, raderna)<br><i>Skriv ditt namn på första raden.</i>","line<br><i>Write your name on the first line.</i>"
"få<br><i>Det finns få alternativ.</i>","few<br><i>There are few options.</i>"
"pannkaka (pannkakan, pannkakor, pannkakorna)<br><i>Vi gräddade pannkakor i morse.</i>","pancake<br><i>We cooked pancakes this morning.</i>"
"buffé (buffén, bufféer, bufféerna)<br><i>Restaurangen serverar buffé på fredagar.</i>","buffet<br><i>The restaurant serves a buffet on Fridays.</i>"
"lax (laxen, laxar, laxarna)<br><i>Vi åt grillad lax.</i>","salmon<br><i>We ate grilled salmon.</i>"
"minipizza (minipizzan, minipizzor, minipizzorna)<br><i>Barnen bakade minipizzor.</i>","mini pizza<br><i>The children baked mini pizzas.</i>"
"mätt (mätt, mätta)<br><i>Jag är mätt efter lunchen.</i>","full<br><i>I’m full after lunch.</i>"
"pralin (pralinen, praliner, pralinerna)<br><i>Hon köpte en ask praliner.</i>","praline<br><i>She bought a box of pralines.</i>"
"gäst (gästen, gäster, gästerna)<br><i>Gästerna kom i tid.</i>","guest<br><i>The guests arrived on time.</i>"
"tvärtom<br><i>Det är inte svårt, tvärtom!</i>","the opposite<br><i>It’s not difficult, on the contrary!</i>"
"annorlunda<br><i>Han vill prova något annorlunda.</i>","different<br><i>He wants to try something different.</i>"
"haj (hajen, hajar, hajarna)<br><i>Vi såg en haj på akvariet.</i>","shark<br><i>We saw a shark at the aquarium.</i>"
"säker (säkert, säkra)<br><i>Är du säker på svaret?</i>","certain<br><i>Are you sure about the answer?</i>"
"åsikt (åsikten, åsikter, åsikterna)<br><i>Alla har rätt till en egen åsikt.</i>","opinion<br><i>Everyone has the right to their own opinion.</i>"
"värdering (värderingen, värderingar, värderingarna)<br><i>Företaget delar våra värderingar.</i>","value<br><i>The company shares our values.</i>"
"i vinter","this winter"
"mörk choklad (mörka chokladen, –, –)<br><i>Hon föredrar mörk choklad.</i>","dark chocolate<br><i>She prefers dark chocolate.</i>"
"mjölkchoklad (mjölkchokladen, –, –)<br><i>Barnen gillar mjölkchoklad bäst.</i>","milk chocolate<br><i>The children like milk chocolate best.</i>"
"stänga (stänger, stängde, stängt)<br><i>Affären stänger klockan sex.</i>","close<br><i>The shop closes at six.</i>"
"på väg","on the way"
"så länge","for now"
"alkoholfri (alkoholfritt, alkoholfria)<br><i>Jag tar en alkoholfri öl.</i>","alcohol-free; non-alcoholic<br><i>I’ll have a non-alcoholic beer.</i>"
"ett glas rött","a glass of red (wine)"
"sorters<br><i>Vi har många sorters bröd.</i>","types of; kinds of<br><i>We have many kinds of bread.</i>"
"hemlagad (hemlagat, hemlagade)<br><i>De bjöd på hemlagad soppa.</i>","homemade<br><i>They served homemade soup.</i>"
"tacka (tackar, tackade, tackat)<br><i>Kom ihåg att tacka värden.</i>","thank<br><i>Remember to thank the host.</i>"
"dessert (desserten, desserter, desserterna)<br><i>Vi delade på en dessert.</i>","dessert<br><i>We shared a dessert.</i>"
"avec (avecen, avecer, avecerna)<br><i>Vill ni ha en avec till kaffet?</i>","after-dinner drink<br><i>Would you like an after-dinner drink with the coffee?</i>"
"efterrätt (efterrätten, efterrätter, efterrätterna)<br><i>Glass är min favorit­efterrätt.</i>","dessert<br><i>Ice cream is my favorite dessert.</i>"
"Kan vi få notan?","May we have the bill?"
"chokladbit (chokladbiten, chokladbitar, chokladbitarna)<br><i>Ta en chokladbit till kaffet.</i>","piece of chocolate<br><i>Have a piece of chocolate with the coffee.</i>"
"Ska vi dela rakt av?","Should we split it evenly?"
"dricksa (dricksar, dricksade, dricksat)<br><i>Brukar du dricksa på restaurang?</i>","tip<br><i>Do you usually tip at restaurants?</i>"
"hundring (hundringen, hundringar, hundringarna)<br><i>Jag betalade med en hundring.</i>","a hundred (SEK note)<br><i>I paid with a hundred-krona note.</i>"
"vrålhungrig (vrålhungrigt, vrålhungriga)<br><i>Efter vandringen var vi vrålhungriga.</i>","starving<br><i>After the hike we were starving.</i>"
"tillbehör (tillbehöret, tillbehör, tillbehören)<br><i>Potatissallad är ett gott tillbehör.</i>","side dish<br><i>Potato salad is a nice side dish.</i>"
"Mums.","Yum."
"torka av (torkar av, torkade av, torkat av)<br><i>Torka av bordet efter maten.</i>","wipe off<br><i>Wipe off the table after the meal.</i>"
"smula (smulan, smulor, smulorna)<br><i>Det låg smulor överallt.</i>","crumb<br><i>There were crumbs everywhere.</i>"
"visst<br><i>Visst kan jag hjälpa dig.</i>","sure; of course<br><i>Sure, I can help you.</i>"
"herregud","oh my God"
"huvudrätt (huvudrätten, huvudrätter, huvudrätterna)<br><i>Vad vill du ha som huvudrätt?</i>","main course<br><i>What would you like as a main course?</i>"
"grönsallad (grönsalladen, grönsallader, grönsalladerna)<br><i>Vi beställde en grönsallad till.</i>","green salad<br><i>We ordered a green salad as well.</i>"
"jättesugen (jättesuget, jättesugna)<br><i>Jag är jättesugen på choklad.</i>","really craving<br><i>I’m really craving chocolate.</i>"
"lägga dricks (lägger, lade, lagt)<br><i>Vi lade dricks på notan.</i>","leave a tip<br><i>We left a tip on the bill.</i>"
"swisha (swishar, swishade, swishat)<br><i>Kan jag swisha dig för lunchen?</i>","Swish (pay via the Swish app)<br><i>Can I Swish you for lunch?</i>"
"tendens (tendensen, tendenser, tendenserna)<br><i>Det finns en tendens att äta ute oftare.</i>","tendency<br><i>There’s a tendency to eat out more often.</i>"
"till vardags","in everyday life; on a daily basis"
"satsdel (satsdelen, satsdelar, satsdelarna)<br><i>Predikatet är en viktig satsdel.</i>","part of a sentence<br><i>The predicate is an important part of a sentence.</i>"
