"middag (middagen, middagar, middagarna)<br><i>Vi lagade middag tillsammans.</i>","dinner<br><i>We cooked dinner together.</i>"
"aktivitet (aktiviteten, aktiviteter, aktiviteterna)<br><i>Jag planerar en aktivitet för barnen.</i>","activity<br><i>I plan an activity for the children.</i>"
"vakna (vaknar, vaknade, vaknat)<br><i>Jag vaknar alltid klockan sju.</i>","wake up<br><i>I always wake up at seven.</i>"
"gå upp (går, gick, gått)<br><i>Efter alarmet går jag upp direkt.</i>","get up<br><i>After the alarm, I get up immediately.</i>"
"gå på gym (går, gick, gått)<br><i>Jag går på gym tre gånger i veckan.</i>","go to the gym<br><i>I go to the gym three times a week.</i>"
"nyhet (nyheten, nyheter, nyheterna)<br><i>Har du hört den senaste nyheten?</i>","news<br><i>Have you heard the latest news?</i>"
"äta (äter, åt, ätit)<br><i>Vi ska äta middag klockan sex.</i>","eat<br><i>We will eat dinner at six.</i>"
"frukost (frukosten, frukostar, frukostarna)<br><i>Jag äter frukost på caféet varje morgon.</i>","breakfast<br><i>I eat breakfast at the café every morning.</i>"
"duscha (duschar, duschade, duschat)<br><i>Han duschar innan frukost.</i>","shower<br><i>He showers before breakfast.</i>"
"klä på sig (klär, klädde, klätt)<br><i>Hon klär på sig snabbt på morgonen.</i>","get dressed<br><i>She gets dressed quickly in the morning.</i>"
"taxi (taxin, taxibilar, taxibilarna)<br><i>Vi tog en taxi till hotellet.</i>","taxi<br><i>We took a taxi to the hotel.</i>"
"elsparkcykel (elsparkcykeln, elsparkscyklar, elsparkscyklarna)<br><i>Elsparkcykeln var ett snabbt transportmedel.</i>","e-scooter<br><i>The e-scooter was a fast means of transport.</i>"
"träffa (träffar, träffade, träffat)<br><i>Vi ska träffa vänner ikväll.</i>","meet<br><i>We will meet friends tonight.</i>"
"bio (bion, bior, biorna)<br><i>Vi går på bio på fredag.</i>","cinema<br><i>We are going to the cinema on Friday.</i>"
"museum (museet, museum, museerna)<br><i>Museet stänger klockan fem.</i>","museum<br><i>The museum closes at five.</i>"
"chatta (chattar, chattade, chattat)<br><i>Vi chattar med våra lärare varje dag.</i>","chat (online)<br><i>We chat with our teachers every day.</i>"
"kompis (kompisen, kompisar, kompisarna)<br><i>Min kompis hjälper mig med läxorna.</i>","friend<br><i>My friend helps me with the homework.</i>"
"kopp (koppen, koppar, kopparna)<br><i>Jag drack en kopp kaffe.</i>","cup<br><i>I drank a cup of coffee.</i>"
"te (teet, teer, teerna)<br><i>Dricker du te eller kaffe?</i>","tea<br><i>Do you drink tea or coffee?</i>"
"kanelbulle (kanelbullen, kanelbullar, kanelbullarna)<br><i>På fiket köpte jag en kanelbulle.</i>","cinnamon roll/bun<br><i>At the café I bought a cinnamon roll.</i>"
"indisk (indiskt, indiska)<br><i>Vi åt indisk mat på restaurangen.</i>","Indian<br><i>We ate Indian food at the restaurant.</i>"
"vatten (vattnet)<br><i>Kan jag få ett glas vatten?</i>","water<br><i>Can I have a glass of water?</i>"
"liv (livet, liv, liven)<br><i>Livet är ibland oväntat.</i>","life<br><i>Life is sometimes unexpected.</i>"
"film (filmen, filmer, filmerna)<br><i>Den här filmen var mycket bra.</i>","film<br><i>This film was very good.</i>"
"radio (radion)<br><i>Jag lyssnar på radio varje morgon.</i>","radio<br><i>I listen to the radio every morning.</i>"
"messa (messar, messade, messat)<br><i>Jag messar dig när jag är framme.</i>","text<br><i>I’ll text you when I arrive.</i>"
"somna (somnar, somnade, somnat)<br><i>Barnet somnar tidigt på kvällen.</i>","fall asleep<br><i>The child falls asleep early in the evening.</i>"
"drömma (drömmer, drömde, drömt)<br><i>Jag drömmer ofta om resor.</i>","dream<br><i>I often dream about trips.</i>"
"alltid<br><i>Vi ses alltid efter jobbet.</i>","always<br><i>We always meet after work.</i>"
"direkt<br><i>Ge mig instruktioner direkt.</i>","direct<br><i>Give me instructions directly.</i>"
"dag (dagen, dagar, dagarna)<br><i>Varje dag börjar med kaffe.</i>","day<br><i>Every day starts with coffee.</i>"
"yoga (yogar, yogade, yogat)<br><i>Jag yogar för att slappna av.</i>","yoga<br><i>I practice yoga to relax.</i>"
"sedan<br><i>Först åt vi, sedan gick vi en promenad.</i>","then, afterwards<br><i>First we ate, then we took a walk.</i>"
"nät (nätet, nät, näten)<br><i>Jag surfar på nätet varje dag.</i>","net<br><i>I surf the net every day.</i>"
"stan (staden, städer, städerna)<br><i>Vi promenerade i stan igår.</i>","downtown, city<br><i>We walked downtown yesterday.</i>"
"ta en burgare (tar, tog, tagit)<br><i>Vi ska ta en burgare till lunch.</i>","have a burger<br><i>We’re going to have a burger for lunch.</i>"
"stor (stort, stora)<br><i>Det är ett stort problem.</i>","big<br><i>It’s a big problem.</i>"
"vegoburgare (vegoburgaren, vegoburgare, vegoburgarna)<br><i>Jag beställde en vegoburgare.</i>","veggie burger<br><i>I ordered a veggie burger.</i>"
"pommes frites<br><i>Barnen älskar pommes frites.</i>","french fries<br><i>The children love french fries.</i>"
"bearnaisesås (bearnaisesåsen)<br><i>Jag vill ha bearnaisesås till köttet.</i>","Béarnaise sauce<br><i>I want Béarnaise sauce with the meat.</i>"
"sås (såsen, såser, såserna)<br><i>Såsen var väldigt god.</i>","sauce<br><i>The sauce was very good.</i>"
"fisksoppa (fisksoppan, fisksoppor, fisksopporna)<br><i>Fisksoppan på restaurangen var utsökt.</i>","fish soup<br><i>The fish soup at the restaurant was exquisite.</i>"
"Mums!","Yummy!/Delicious!"
"promenera (promenerar, promenerade, promenerat)<br><i>Vi promenerar ofta i parken.</i>","walk<br><i>We often walk in the park.</i>"
"Det tar en timme.","It takes an hour."
"nästan<br><i>Det är nästan klart.</i>","almost<br><i>It’s almost finished.</i>"
"Tyskland<br><i>Tyskland är känt för öl.</i>","Germany<br><i>Germany is known for beer.</i>"
"berätta (berättar, berättade, berättat)<br><i>Kan du berätta en historia?</i>","tell, relate<br><i>Can you tell a story?</i>"
"ta en tupplur (tar, tog, tagit)<br><i>Jag tar en tupplur efter lunchen.</i>","take a nap<br><i>I take a nap after lunch.</i>"
"soffa (soffan, soffor, sofforna)<br><i>Vi köpte en ny soffa.</i>","sofa<br><i>We bought a new sofa.</i>"
"bokklubb (bokklubben, bokklubbar, bokklubbarna)<br><i>Jag deltar i en bokklubb varje månad.</i>","book club<br><i>I participate in a book club every month.</i>"
"thaimat<br><i>Vi beställde thaimat igår.</i>","Thai food<br><i>We ordered Thai food yesterday.</i>"
"vin (vinet, viner, vinerna)<br><i>Ikväll dricker vi rött vin.</i>","wine<br><i>Tonight we’re drinking red wine.</i>"
"gilla (gillar, gillade, gillat)<br><i>Jag gillar att läsa böcker.</i>","like<br><i>I like to read books.</i>"
"teve (teveapparaten, teveapparater, teveapparaterna)<br><i>På kvällen tittar jag på teve.</i>","TV<br><i>In the evening I watch TV.</i>"
"mejl (mejlet, mejl, mejlen)<br><i>Jag skickade ett mejl till min chef.</i>","email<br><i>I sent an email to my boss.</i>"
"trött (trött, trötta)<br><i>Jag är trött efter jobbet.</i>","tired<br><i>I am tired after work.</i>"
"gå och lägga sig","go to bed"
"lägga (lägger, la/lade, lagt)<br><i>Jag lägger boken på bordet.</i>","lie, lay down<br><i>I lay the book on the table.</i>"
"podd (podden, poddar, poddarna)<br><i>Jag lyssnar på en podd varje morgon.</i>","podcast<br><i>I listen to a podcast every morning.</i>"
"historia (historien, historier, historierna)<br><i>Jag studerar historia på universitetet.</i>","history<br><i>I study history at university.</i>"
"analysera (analyserar, analyserade, analyserat)<br><i>Forskare analyserar data varje dag.</i>","analyse<br><i>Researchers analyse data every day.</i>"
"system (systemet, system, systemen)<br><i>Detta system fungerar bra.</i>","system<br><i>This system works well.</i>"
"bredvid<br><i>Boken ligger bredvid datorn.</i>","next to<br><i>The book is next to the computer.</i>"
"byta roller (byter, bytte, bytt)<br><i>Barnen bytte roller i leken.</i>","change roles<br><i>The children changed roles in the game.</i>"
"variera (varierar, varierade, varierat)<br><i>Läraren varierar sina uppgifter varje vecka.</i>","vary<br><i>The teacher varies his/her tasks every week.</i>"
"ett brädspel (brädspelet, brädspel, brädspelen)<br><i>Vi spelar ett brädspel ikväll.</i>","a boardgame<br><i>We are playing a boardgame tonight.</i>"
"Vi spelar brädspel","we play boardgames"
"ko (kon, kor, korna)<br><i>Min syster har en ko på gården.</i>","a cow<br><i>My sister has a cow on the farm.</i>"
"häst (hästen, hästar, hästarna)<br><i>Han rider på en häst varje helg.</i>","a horse<br><i>He rides a horse every weekend.</i>"
"tjur (tjuren, tjurar, tjurarna)<br><i>Tjuren betade på ängen.</i>","a bull<br><i>The bull grazed in the meadow.</i>"
"Han är lite tjurig","He is a bit grumpy"
"Det är bra skit!","That is good shit!"
"Jag har inga barn","I have no kids"
"redan<br><i>Jag har redan ätit.</i>","already<br><i>I have already eaten.</i>"
"vanlig (vanligt, vanliga)<br><i>Den här situationen är helt vanlig.</i>","usual, ordinary<br><i>This situation is completely ordinary.</i>"
"mitt på dagen<br><i>Jag åt lunch mitt på dagen.</i>","middle of the day<br><i>I ate lunch in the middle of the day.</i>"
"pronomen (pronomenet, pronomen, pronomenen)<br><i>Pronomen ersätter ofta substantiv.</i>","pronoun<br><i>Pronouns often replace nouns.</i>"
