"trädgård (trädgården, trädgårdar, trädgårdarna)<br><i>Min mormor har en stor trädgård.</i>","garden<br><i>My (maternal) grandmother has a big garden.</i>"
"blomma (blomman, blommor, blommorna)<br><i>Jag planterade färgglada blommor i vår trädgård.</i>","flower<br><i>I planted colorful flowers in our garden.</i>"
"grönsak (grönsaken, grönsaker, grönsakerna)<br><i>Vi odlar våra egna grönsaker.</i>","vegetable<br><i>We grow our own vegetables.</i>"
"bär (bäret, –, bären)<br><i>Skogen är full av bär på sommaren.</i>","berry<br><i>The forest is full of berries in the summer.</i>"
"höna (hönan, hönor, hönorna)<br><i>Vi har några hönor som värper ägg.</i>","hen<br><i>We have some hens that lay eggs.</i>"
"få (får, fick, fått)<br><i>Jag fick en present av min vän.</i>","get<br><i>I got a present from my friend.</i>"
"superekologisk (superekologiskt, superekologiska)<br><i>Våra grönsaker är superekologiska.</i>","ultra-organic<br><i>Our vegetables are ultra-organic.</i>"
"ekologisk (ekologiskt, ekologiska)<br><i>Jag köper helst ekologiska produkter.</i>","organic<br><i>I prefer to buy organic products.</i>"
"loppis (loppisen, loppisar, loppisarna)<br><i>Vi hittade fina koppar på loppis.</i>","flea market<br><i>We found nice cups at the flea market.</i>"
"åka runt (phr)","drive around"
"auktion (auktionen, auktioner, auktionerna)<br><i>Jag köpte en gammal stol på auktion.</i>","auction<br><i>I bought an old chair at an auction.</i>"
"samla (samlar, samlade, samlat)<br><i>Min bror samlar på frimärken.</i>","collect<br><i>My brother collects stamps.</i>"
"jaga (jagar, jagade, jagat)<br><i>Min farbror gillar att jaga älg.</i>","hunt<br><i>My paternal uncle likes to hunt moose.</i>"
"fiska (fiskar, fiskade, fiskat)<br><i>Vi ska fiska vid sjön i helgen.</i>","fish<br><i>We’re going fishing at the lake this weekend.</i>"
"bibliotek (biblioteket, –, biblioteken)<br><i>Jag lånar ofta böcker på biblioteket.</i>","library<br><i>I often borrow books at the library.</i>"
"aldrig (adv)<br><i>Jag har aldrig provat skridskor.</i>","never<br><i>I have never tried ice skating.</i>"
"ibland<br><i>Ibland åker jag till havet för att bada.</i>","sometimes<br><i>Sometimes I go to the sea to swim.</i>"
"vid havet","by the sea"
"bada (badar, badade, badat)<br><i>Jag älskar att bada på sommaren.</i>","swim<br><i>I love to swim in the summer.</i>"
"spela (spelar, spelade, spelat)<br><i>Vill du spela boule med mig?</i>","play<br><i>Do you want to play boules with me?</i>"
"boule (boulen)<br><i>Vi spelar boule i parken varje onsdag.</i>","boules<br><i>We play boules in the park every Wednesday.</i>"
"paraplydrink (paraplydrinken, paraplydrinkar, paraplydrinkarna)<br><i>Jag tog en paraplydrink på semestern.</i>","umbrella drink<br><i>I had an umbrella drink on vacation.</i>"
"härlig (härligt, härliga)<br><i>Vädret är så härligt idag!</i>","lovely<br><i>The weather is so lovely today!</i>"
"för<br><i>Jag går hem för jag är trött.</i>","because<br><i>I go home because I’m tired.</i>"
"fler saker (phr)<br><i>Vi behöver fler saker till vår resa.</i>","more things<br><i>We need more things for our trip.</i>"
"fotboll (fotbollen, fotbollar, fotbollarna)<br><i>Jag spelar fotboll med mina kompisar.</i>","football / soccer<br><i>I play football with my friends.</i>"
"innebandy (innebandyn)<br><i>Innebandy är en populär sport i Sverige.</i>","floorball<br><i>Floorball is a popular sport in Sweden.</i>"
"hockey (hockeyn)<br><i>Min bror tränar hockey två gånger i veckan.</i>","ice hockey<br><i>My brother practices ice hockey twice a week.</i>"
"spela kort (spelar, spelade, spelat)<br><i>Vi spelar kort på fredagskvällarna.</i>","play cards<br><i>We play cards on Friday evenings.</i>"
"trumpet (trumpeten, trumpeter, trumpeterna)<br><i>Hon övar på sin trumpet varje dag.</i>","trumpet<br><i>She practices her trumpet every day.</i>"
"skida (skidan, skidor, skidorna)<br><i>Jag köpte nya skidor inför vintern.</i>","ski<br><i>I bought new skis for the winter.</i>"
"skridsko (skridskon, skridskor, skridskorna)<br><i>Jag åker skridskor på isbanan.</i>","skate<br><i>I skate at the ice rink.</i>"
"skejtboard (skejtboarden, skejtboardar, skejtboardarna)<br><i>Han lärde sig åka skejtboard förra sommaren.</i>","skateboard<br><i>He learned to skateboard last summer.</i>"
"inlines (inlinesen)<br><i>Jag åker inlines i parken på helgerna.</i>","rollerblades<br><i>I go rollerblading in the park on weekends.</i>"
"natur (naturen, naturer, naturerna)<br><i>Jag älskar att vara ute i naturen.</i>","nature<br><i>I love being out in nature.</i>"
"kyrka (kyrkan, kyrkor, kyrkorna)<br><i>Vi besöker en kyrka varje söndag.</i>","church<br><i>We visit a church every Sunday.</i>"
"moské (moskén, moskéer, moskéerna)<br><i>De går till en moské på fredagarna.</i>","mosque<br><i>They go to a mosque on Fridays.</i>"
"synagoga (synagogan, synagogor, synagogorna)<br><i>Han är medlem i en synagoga i stan.</i>","synagogue<br><i>He’s a member of a synagogue in town.</i>"
"tempel (templet, tempel, templen)<br><i>Resan inkluderar ett besök i ett gammalt tempel.</i>","temple<br><i>The trip includes a visit to an old temple.</i>"
"teater (teatern, teatrar, teatrarna)<br><i>Jag föredrar att se pjäser på teater.</i>","theater<br><i>I prefer watching plays at the theater.</i>"
"opera (operan, operor, operorna)<br><i>Vi såg en fantastisk opera i helgen.</i>","opera<br><i>We saw a fantastic opera this weekend.</i>"
"konsert (konserten, konserter, konserterna)<br><i>Jag går på konsert med min favoritartist.</i>","concert<br><i>I’m going to a concert with my favorite artist.</i>"
"klubb (klubben, klubbar, klubbarna)<br><i>Vi dansar på en klubb i centrum.</i>","club<br><i>We dance at a club downtown.</i>"
"festival (festivalen, festivaler, festivalerna)<br><i>En stor musikfestival hålls varje sommar.</i>","festival<br><i>A large music festival takes place every summer.</i>"
"bar (baren, barer, barerna)<br><i>Vi träffas på en bar efter jobbet.</i>","bar<br><i>We meet at a bar after work.</i>"
"match (matchen, matcher, matcherna)<br><i>Jag tittar på en fotbollsmatch i kväll.</i>","match, game<br><i>I’m watching a soccer match tonight.</i>"
#"adverbial (adverbialet, adverbial, adverbialen)<br><i>Ett adverbial kan beskriva tid eller plats.</i>","adverbial<br><i>An adverbial can describe time or place.</i>"
"sällan<br><i>Jag dricker sällan kaffe.</i>","rarely<br><i>I rarely drink coffee.</i>"
"alltid<br><i>Jag är alltid tidig till jobbet.</i>","always<br><i>I’m always early for work.</i>"
"fundamentposition (fundamentpositionen, fundamentpositioner, fundamentpositionerna)<br><i>I svenskan står subjektet ofta i fundamentposition.</i>","initial position<br><i>In Swedish, the subject often occupies the initial position.</i>"
"tidsadverbial (tidsadverbialet, tidsadverbial, tidsadverbialen)<br><i>I meningen 'I morgon åker jag' är 'I morgon' ett tidsadverbial.</i>","temporal adverbial<br><i>In the sentence 'I morgon åker jag', 'I morgon' is a temporal adverbial.</i>"
"frekvens (frekvensen, frekvenser, frekvenserna)<br><i>Frekvensen av träning varierar för alla.</i>","frequency<br><i>The frequency of exercise varies for everyone.</i>"
"hobby (hobbyn, hobbyer, hobbyerna)<br><i>Min hobby är att fotografera.</i>","hobby<br><i>My hobby is to take photos.</i>"
"laga mat (lagar, lagade, lagat)<br><i>Jag lagar mat varje kväll.</i>","cook<br><i>I cook every evening.</i>"
"polisserie (polisserien, polisserier, polisserierna)<br><i>Jag tittar på en polisserie på TV.</i>","crime drama series<br><i>I watch a crime drama series on TV.</i>"
"Vilken ... ska vi se?","Which ... should we watch?"
"Vilken film ska vi se i kväll?","Which movie should we watch tonight?"
"framför X (prep)<br><i>Barnen satt framför TV\:n.</i>","in front of X (prep)<br><i>The children sat in front of the TV.</i>"
"streamingtjänst (streamingtjänsten, streamingtjänster, streamingtjänsterna)<br><i>Vi har flera olika streamingtjänster hemma.</i>","streaming service<br><i>We have several different streaming services at home.</i>"
"romantisk (romantiskt, romantiska)<br><i>Hon gillar romantiska filmer.</i>","romantic<br><i>She likes romantic movies.</i>"
"historisk (historiskt, historiska)<br><i>Vi såg en historisk dokumentär i går.</i>","historical<br><i>We watched a historical documentary yesterday.</i>"
"klassisk (klassiskt, klassiska)<br><i>Casablanca är en klassisk film.</i>","classic<br><i>Casablanca is a classic movie.</i>"
"läskig (läskigt, läskiga)<br><i>Jag tycker inte om läskiga filmer.</i>","scary<br><i>I don’t like scary movies.</i>"
"handla om (handlar, handlade, handlat)<br><i>Filmen handlar om en förbjuden kärlek.</i>","be about<br><i>The movie is about a forbidden love.</i>"
"hitta (hittar, hittade, hittat)<br><i>Jag försöker hitta en bra serie.</i>","find<br><i>I’m trying to find a good series.</i>"
"kärlek (kärleken, kärlekar, kärlekarna)<br><i>Det var en vacker historia om kärlek.</i>","love<br><i>It was a beautiful story about love.</i>"
"efteråt<br><i>Vi pratade om filmen efteråt.</i>","afterwards (adv)<br><i>We talked about the movie afterwards.</i>"
"inom parentes (phr)<br><i>Förklaringen står inom parentes.</i>","in parentheses<br><i>The explanation is in parentheses.</i>"
"dokumentär<br><i>Vi såg en spännande dokumentär om rymden.</i>","documentary<br><i>We watched an exciting documentary about space.</i>"
"konst<br><i>Hon studerar konst på universitetet.</i>","art<br><i>She studies art at the university.</i>"
"tråkig<br><i>Den filmen var riktigt tråkig.</i>","boring<br><i>That movie was really boring.</i>"
"fantastisk<br><i>Vilken fantastisk utsikt!</i>","fantastic<br><i>What a fantastic view!</i>"
"bakning (bakningen)<br><i>Jag gillar att titta på program om bakning.</i>","baking<br><i>I like watching shows about baking.</i>"
"dålig (dåligt, dåliga)<br><i>Det var en dålig idé.</i>","bad / ill<br><i>That was a bad idea.</i>"
"sorglig<br><i>Filmen var sorglig men vacker.</i>","sad<br><i>The movie was sad but beautiful.</i>"
"svår<br><i>Det är en svår fråga att svara på.</i>","difficult<br><i>That is a difficult question to answer.</i>"
"Vad gillar du för ...?","What kind of ... do you like?"
"Vad gillar du för filmer?","What kind of movies do you like?"
"japanska<br><i>Jag gillar japansk mat.</i>","Japanese (language)<br><i>I like Japanese food.</i>"
"genre<br><i>Min favoritgenre är drama.</i>","genre<br><i>My favorite genre is drama.</i>"
"actionfilm (actionfilmen, actionfilmer, actionfilmerna)<br><i>Vi såg en actionfilm med mycket explosioner.</i>","action movie<br><i>We watched an action movie with lots of explosions.</i>"
"science fiction<br><i>Jag tycker om science fiction-filmer.</i>","science fiction<br><i>I like science-fiction movies.</i>"
"drama<br><i>Hon föredrar drama framför komedi.</i>","drama<br><i>She prefers drama over comedy.</i>"
"rysare<br><i>Jag blir rädd av rysare.</i>","thriller / horror<br><i>I get scared by thrillers.</i>"
"några gånger (phr)<br><i>Jag har varit i Paris några gånger.</i>","a few times<br><i>I’ve been to Paris a few times.</i>"
"forskare (forskaren, forskare, forskarna)<br><i>Min syster är forskare inom medicin.</i>","researcher<br><i>My sister is a researcher in medicine.</i>"
"forska (forskar, forskade, forskat)<br><i>De forskar om klimatförändringar.</i>","do research<br><i>They do research on climate change.</i>"
"bioteknik (n)<br><i>Hon pluggar bioteknik på universitetet.</i>","biotechnology<br><i>She studies biotechnology at university.</i>"
"hans (pn)<br><i>Det är hans bok.</i>","his<br><i>That is his book.</i>"
"hennes (pn)<br><i>Det är hennes väska.</i>","her (poss)<br><i>That is her bag.</i>"
"gamla stan (phr)<br><i>Vi promenerade genom Gamla stan.</i>","Old Town<br><i>We walked through the Old Town.</i>"
"Lutande tornet<br><i>De tog en bild vid Lutande tornet.</i>","The Leaning Tower of Pisa<br><i>They took a picture at the Leaning Tower of Pisa.</i>"
"vakna av<br><i>Jag vaknade av fågelsång.</i>","wake up from<br><i>I woke up from birdsong.</i>"
"duva<br><i>En duva satt på fönsterbrädan.</i>","pigeon<br><i>A pigeon was sitting on the windowsill.</i>"
#"sitta<br><i>Vi satt på stranden hela dagen.</i>","sit<br><i>We sat on the beach all day.</i>"
"Vi satt på stranden hela dagen.","We sat on the beach all day."
"på taket<br><i>Det låg snö på taket.</i>","on the roof<br><i>There was snow on the roof.</i>"
#"gå upp<br><i>Vi gick upp för berget.</i>","go up<br><i>We went up the mountain.</i>"
"Vi gick upp för berget.","We went up the mountain."
"hörn (hörnet, hörn, hörnen)<br><i>Kaféet ligger i hörnet.</i>","corner<br><i>The café is on the corner.</i>"
"skorpa<br><i>Jag åt en skorpa med ost till frukost.</i>","rusk<br><i>I had a rusk with cheese for breakfast.</i>"
"kaféägare<br><i>Kaféägaren bjöd oss på kaffe.</i>","café owner<br><i>The café owner offered us coffee.</i>"
"väder<br><i>Vädret är soligt i dag.</i>","weather<br><i>The weather is sunny today.</i>"
"politik<br><i>Han är intresserad av politik.</i>","politics<br><i>He is interested in politics.</i>"
"semesterplan<br><i>Har du några semesterplaner?</i>","holiday plan<br><i>Do you have any holiday plans?</i>"
"stad (staden, städer, städerna)<br><i>Stockholm är en vacker stad.</i>","city / town<br><i>Stockholm is a beautiful city.</i>"
"möte (mötet, möten, mötena)<br><i>Vi har ett viktigt möte i eftermiddag.</i>","meeting<br><i>We have an important meeting this afternoon.</i>"
"undervisa (undervisar, undervisade, undervisat)<br><i>Jag undervisar i svenska.</i>","teach<br><i>I teach Swedish.</i>"
"speciell (-t, -a)<br><i>Det här är en speciell dag.</i>","special<br><i>This is a special day.</i>"
"turist (-en, -er, -erna)<br><i>Staden var full av turister.</i>","tourist<br><i>The town was full of tourists.</i>"
"videomöte<br><i>Jag har ett videomöte om en timme.</i>","video meeting<br><i>I have a video meeting in an hour.</i>"
"USA (n)<br><i>Han reste till USA för att studera.</i>","USA<br><i>He went to the USA to study.</i>"
"stänga av (phr)<br><i>Jag stängde av datorn.</i>","switch off<br><i>I shut off the computer.</i>"
"springa (springer, sprang, sprungit)<br><i>De sprang fem kilometer i morse.</i>","run<br><i>They ran five kilometers this morning.</i>"
"vid floden<br><i>Vi satt vid floden och åt picknick.</i>","by the river<br><i>We sat by the river and had a picnic.</i>"
"middag<br><i>Vi åt en sen middag tillsammans.</i>","dinner<br><i>We had a late dinner together.</i>"
"på vägen hem<br><i>Jag köpte mjölk på vägen hem.</i>","on the way home<br><i>I bought milk on the way home.</i>"
"måne (månen, månar, månarna)<br><i>Månen lyste starkt i natt.</i>","moon<br><i>The moon was shining brightly last night.</i>"
"sent på kvällen (phr)<br><i>Han kom hem sent på kvällen.</i>","late in the evening<br><i>He came home late in the evening.</i>"
"flytta (v)<br><i>De ska flytta till Malmö i sommar.</i>","move<br><i>They are going to move to Malmö this summer.</i>"
"sakna (saknar, saknade, saknat)<br><i>Jag saknar min familj.</i>","miss<br><i>I miss my family.</i>"
"Indien<br><i>Min vän reste till Indien förra året.</i>","India<br><i>My friend traveled to India last year.</i>"
"korean (koreanen, koreaner, koreanerna)<br><i>Han är korean men bor i Sverige.</i>","Korean<br><i>He is Korean but lives in Sweden.</i>"
"Sydkorea<br><i>Sydkorea är känt för sin teknik.</i>","South Korea<br><i>South Korea is known for its technology.</i>"
"inga<br><i>Jag har inga pengar kvar.</i>","no<br><i>I have no money left.</i>"
"ensam (ensamt, ensamma)<br><i>Hon satt ensam vid bordet.</i>","alone<br><i>She sat alone at the table.</i>"
"hus (huset, hus, husen)<br><i>Vi bor i ett gammalt hus.</i>","house<br><i>We live in an old house.</i>"
"Nobelpristagare (Nobelpristagaren, Nobelpristagare, Nobelpristagarna)<br><i>Hon blev den yngsta Nobelpristagaren någonsin.</i>","Nobel prize winner<br><i>She became the youngest Nobel prize winner ever.</i>"
"i måndags","last Monday"
"stadshus (stadshuset, stadshus, stadshusen)<br><i>Vigseln hölls i stadshuset.</i>","city hall<br><i>The wedding was held at city hall.</i>"
"Är det sant?","Is that true? / Really?"
"Nobelfesten<br><i>Nobelfesten hålls varje december.</i>","the Nobel Banquet<br><i>The Nobel Banquet is held every December.</i>"
"pris (priset, priser, priserna)<br><i>Han fick ett pris för bästa film.</i>","prize<br><i>He received a prize for best film.</i>"
"Coolt, va?","Cool, right?"
"cool (coolt, coola)<br><i>Det var en riktigt cool idé.</i>","cool<br><i>That was a really cool idea.</i>"
"verkligen<br><i>Jag tycker verkligen om den här staden.</i>","really<br><i>I really like this city.</i>"
"examen (examen, examina, examina) (n)<br><i>Hon tog examen i våras.</i>","degree (educational)<br><i>She graduated last spring.</i>"
"molekyl (molekylen, molekyler, molekylerna)<br><i>Allt är uppbyggt av molekyler.</i>","molecule<br><i>Everything is made up of molecules.</i>"
"luktsinne (luktsinnet, luktsinnen, luktsinnena)<br><i>Mitt luktsinne blev sämre efter förkylningen.</i>","sense of smell<br><i>My sense of smell worsened after the cold.</i>"
"forskningsstipendium (forskningsstipendiet, forskningsstipendier, forskningsstipendierna)<br><i>Hon fick ett forskningsstipendium från universitetet.</i>","research grant<br><i>She received a research grant from the university.</i>"
"spännande<br><i>Det var en spännande film.</i>","exciting<br><i>It was an exciting movie.</i>"
"kemiläxa (kemiläxan, kemiläxor, kemiläxorna)<br><i>Jag måste göra klart min kemiläxa.</i>","chemistry homework<br><i>I have to finish my chemistry homework.</i>"
"läxa (läxan, läxor, läxorna)<br><i>Vi fick mycket läxa i dag.</i>","homework<br><i>We got a lot of homework today.</i>"
"i höstas","last autumn"
"höra (hör, hörde, hört)<br><i>Hörde du vad de sa?</i>","hear<br><i>Did you hear what they said?</i>"
"otrolig (otroligt, otroliga)<br><i>Det var en otrolig upplevelse.</i>","incredible<br><i>It was an incredible experience.</i>"
"massa (massan, massor, massorna)<br><i>Vi har en massa att göra.</i>","a lot<br><i>We have a lot to do.</i>"
"släktmiddag (släktmiddagen, släktmiddagar, släktmiddagarna)<br><i>Vi hade släktmiddag i lördags.</i>","family dinner<br><i>We had a family dinner last Saturday.</i>"
"i lördags","last Saturday"
"jättekul<br><i>Det var jättekul att ses igen.</i>","a lot of fun<br><i>It was a lot of fun to see each other again.</i>"
"jättetrevlig (jättetrevligt, jättetrevliga)<br><i>Han var jättetrevlig mot mig.</i>","really nice<br><i>He was really nice to me.</i>"
"prisutdelning (prisutdelningen, prisutdelningar, prisutdelningarna)<br><i>Prisutdelningen började klockan åtta.</i>","award ceremony<br><i>The award ceremony started at eight o’clock.</i>"
