"specifik (specifikt, specifika)<br><i>Har du ett specifikt exempel?</i>","specific<br><i>Do you have a specific example?</i>"
"adverb (adverbet, adverb, adverben)<br><i>”Snabbt” är ett adverb.</i>","adverb<br><i>“Quickly” is an adverb.</i>"
"åka (åker, åkte, åkt) vattenskidor<br><i>Vi ska åka vattenskidor på sjön i helgen.</i>","water-ski<br><i>We are going to water-ski on the lake this weekend.</i>"
"rida (rider, red, ridit)<br><i>Hon gillar att rida varje lördag.</i>","ride<br><i>She likes to ride every Saturday.</i>"
"måla (målar, målade, målat) graffiti<br><i>De vill måla graffiti på väggen.</i>","paint graffiti<br><i>They want to paint graffiti on the wall.</i>"
"springa (springer, sprang, sprungit) maraton<br><i>Han tränar för att springa maraton i höst.</i>","run a marathon<br><i>He is training to run a marathon this autumn.</i>"
"segla (seglar, seglade, seglat)<br><i>Vi planerar att segla längs kusten.</i>","sail<br><i>We plan to sail along the coast.</i>"
"helikopter (helikoptern, helikoptrar, helikoptrarna)<br><i>En helikopter landade på fältet.</i>","helicopter<br><i>A helicopter landed in the field.</i>"
"tälta (tältar, tältade, tältat)<br><i>Familjen tänker tälta i fjällen.</i>","camp<br><i>The family plans to camp in the mountains.</i>"
"vinterbada (vinterbadar, vinterbadade, vinterbadat)<br><i>De brukar vinterbada i isvaken.</i>","ice-swim<br><i>They usually ice-swim in the ice hole.</i>"
"hälsning (hälsningen, hälsningar, hälsningarna)<br><i>Han avslutade brevet med en vänlig hälsning.</i>","greeting<br><i>He ended the letter with a friendly greeting.</i>"
"skina (skiner, sken, skinit)<br><i>Solen skiner klart idag.</i>","shine<br><i>The sun is shining brightly today.</i>"
"regna (regnar, regnade, regnat)<br><i>Det började regna på eftermiddagen.</i>","rain<br><i>It started to rain in the afternoon.</i>"
"hela dagen<br><i>Vi arbetade hela dagen.</i>","all day<br><i>We worked all day.</i>"
"augusti<br><i>Skolan börjar i augusti.</i>","August<br><i>School starts in August.</i>"
"starta (startar, startade, startat)<br><i>De ska starta projektet nästa vecka.</i>","start<br><i>They will start the project next week.</i>"
"destination (destinationen, destinationer, destinationerna)<br><i>Vår destination är Rom.</i>","destination<br><i>Our destination is Rome.</i>"
"förra veckan<br><i>Jag reste till Berlin förra veckan.</i>","last week<br><i>I traveled to Berlin last week.</i>"
"ordningstal (ordningstalet, ordningstal, ordningstalen)<br><i>Läraren förklarade hur man använder ordningstal.</i>","ordinal numbers<br><i>The teacher explained how to use ordinal numbers.</i>"
"sjätte<br><i>Han kom på sjätte plats.</i>","sixth<br><i>He came in sixth place.</i>"
"sjunde<br><i>Det är min sjunde födelsedag i Sverige.</i>","seventh<br><i>This is my seventh birthday in Sweden.</i>"
"åttonde<br><i>Vi bor på åttonde våningen.</i>","eighth<br><i>We live on the eighth floor.</i>"
"nionde<br><i>Hon fyller år den nionde maj.</i>","ninth<br><i>Her birthday is on the ninth of May.</i>"
"tionde<br><i>Det tionde kapitlet handlar om klimat.</i>","tenth<br><i>The tenth chapter is about climate.</i>"
"elfte<br><i>Det var den elfte gången jag besökte museet.</i>","eleventh<br><i>It was the eleventh time I visited the museum.</i>"
"tolfte<br><i>Tåget går den tolfte december.</i>","twelfth<br><i>The train departs on the twelfth of December.</i>"
"trettonde<br><i>Vi träffas den trettonde varje månad.</i>","thirteenth<br><i>We meet on the thirteenth of each month.</i>"
"fjortonde<br><i>Han bor på fjortonde våningen.</i>","fourteenth<br><i>He lives on the fourteenth floor.</i>"
"femtonde<br><i>Hon tog femtonde plats i loppet.</i>","fifteenth<br><i>She took fifteenth place in the race.</i>"
"sextonde<br><i>Den sextonde sidan är blank.</i>","sixteenth<br><i>The sixteenth page is blank.</i>"
"sjuttonde<br><i>Jag landar den sjuttonde juli.</i>","seventeenth<br><i>I land on the seventeenth of July.</i>"
"artonde<br><i>Det artonde århundradet kallas upplysningstiden.</i>","eighteenth<br><i>The eighteenth century is called the Age of Enlightenment.</i>"
"nittonde<br><i>Han blev nittonde man i mål.</i>","nineteenth<br><i>He finished nineteenth.</i>"
"tjugonde<br><i>Mötet är den tjugonde april.</i>","twentieth<br><i>The meeting is on the twentieth of April.</i>"
"tjugoförsta<br><i>Hon fyller år den tjugoförsta februari.</i>","twenty-first<br><i>Her birthday is on the twenty-first of February.</i>"
"tjugoandra<br><i>Vi anländer den tjugoandra.</i>","twenty-second<br><i>We arrive on the twenty-second.</i>"
"trettionde<br><i>Hyra betalas den trettionde varje månad.</i>","thirtieth<br><i>Rent is paid on the thirtieth of every month.</i>"
"trettioförsta<br><i>Firandet är den trettioförsta december.</i>","thirty-first<br><i>The celebration is on the thirty-first of December.</i>"
"januari<br><i>Januari är årets första månad.</i>","January<br><i>January is the first month of the year.</i>"
"februari<br><i>Sportlovet är i februari.</i>","February<br><i>The winter break is in February.</i>"
"mars<br><i>Våren börjar ofta i mars.</i>","March<br><i>Spring often starts in March.</i>"
"april<br><i>Påsken infaller ibland i april.</i>","April<br><i>Easter sometimes falls in April.</i>"
"maj<br><i>Träden blommar i maj.</i>","May<br><i>The trees blossom in May.</i>"
"juni<br><i>Skolan slutar i juni.</i>","June<br><i>School ends in June.</i>"
"juli<br><i>Vi reser alltid i juli.</i>","July<br><i>We always travel in July.</i>"
"augusti<br><i>Skolan börjar i augusti.</i>","August<br><i>School starts in August.</i>"
"september<br><i>Löven blir gula i september.</i>","September<br><i>The leaves turn yellow in September.</i>"
"oktober<br><i>Halloween firas i oktober.</i>","October<br><i>Halloween is celebrated in October.</i>"
"november<br><i>Det blir mörkare i november.</i>","November<br><i>It gets darker in November.</i>"
"december<br><i>Julen är i december.</i>","December<br><i>Christmas is in December.</i>"
"datum (datumet, datum, datumen)<br><i>Jag skrev fel datum på blanketten.</i>","date<br><i>I wrote the wrong date on the form.</i>"
"Vad är det för datum idag?","What is the date today?"
"födelsedag (födelsedagen, födelsedagar, födelsedagarna)<br><i>Hon firar sin födelsedag imorgon.</i>","birthday<br><i>She celebrates her birthday tomorrow.</i>"
"nationaldag (nationaldagen, nationaldagar, nationaldagarna)<br><i>Sveriges nationaldag är den sjätte juni.</i>","national day<br><i>Sweden’s national day is the sixth of June.</i>"
"olika sätt<br><i>Det finns olika sätt att lära sig svenska.</i>","different ways<br><i>There are different ways to learn Swedish.</i>"
"i stora delar av Sverige<br><i>Det snöade i stora delar av Sverige.</i>","in large parts of Sweden<br><i>It snowed in large parts of Sweden.</i>"
"retroflexer<br><i>Retroflexer uttalas med tungspetsen bakåt.</i>","retroflexes<br><i>Retroflexes are pronounced with the tongue tip curled back.</i>"
"bord (bordet, bord, borden)<br><i>Vi åt middag vid ett runt bord.</i>","table<br><i>We had dinner at a round table.</i>"
"jord (jorden, jordar, jordarna)<br><i>Plantan växer i näringsrik jord.</i>","earth, soil<br><i>The plant grows in nutrient-rich soil.</i>"
"pärla (pärlan, pärlor, pärlorna)<br><i>Hon bar ett halsband med en pärla.</i>","pearl<br><i>She wore a necklace with a pearl.</i>"
"oväder (ovädret, oväder, ovädren)<br><i>Ett kraftigt oväder drog in över kusten.</i>","storm<br><i>A severe storm moved in over the coast.</i>"
"avlång (avlångt, avlånga)<br><i>Sverige är ett avlångt land.</i>","elongated, oblong<br><i>Sweden is an elongated country.</i>"
"mil (milen, mil, milen)<br><i>Vi körde tio mil på en dag.</i>","Swedish mile (10 km)<br><i>We drove a hundred kilometres in one day.</i>"
"norr<br><i>Kiruna ligger långt norr om polcirkeln.</i>","north<br><i>Kiruna is far north of the Arctic Circle.</i>"
"söder<br><i>Malmö ligger i söder.</i>","south<br><i>Malmö is in the south.</i>"
"temperatur (temperaturen, temperaturer, temperaturerna)<br><i>Temperaturen steg till tjugo grader.</i>","temperature<br><i>The temperature rose to twenty degrees.</i>"
"växla (växlar, växlade, växlat)<br><i>Vädret kan växla snabbt på fjället.</i>","alternate<br><i>The weather can alternate quickly in the mountains.</i>"
"del (delen, delar, delarna)<br><i>Den här delen av boken är svår.</i>","part<br><i>This part of the book is difficult.</i>"
"minus 10 grader","minus 10 °C"
"snö (snön)<br><i>Det föll mycket snö i natt.</i>","snow<br><i>A lot of snow fell last night.</i>"
"plus 12 grader","12 °C"
"hela helgen","all weekend"
"Typiskt!","That’s typical!"
"Fy, vad kallt det är!","Ugh, it’s so cold!"
"underbar (underbart, underbara)<br><i>Vi hade en underbar dag på stranden.</i>","wonderful<br><i>We had a wonderful day at the beach.</i>"
"hemsk (hemskt, hemska)<br><i>Filmen var hemsk och skrämmande.</i>","horrible<br><i>The movie was horrible and frightening.</i>"
"Vad är det för väder?","What is the weather like?"
"Solen skiner.","The sun is shining."
"solig (soligt, soliga)<br><i>Det är soligt ute i dag.</i>","sunny<br><i>It’s sunny outside today.</i>"
"Det är soligt.","It’s sunny."
"varm (varmt, varma)<br><i>Vattnet är varmt på sommaren.</i>","warm<br><i>The water is warm in summer.</i>"
"Det är varmt.","It is hot."
"Det blåser.","It is windy."
"Det är kallt.","It is cold."
"Det regnar.","It is raining."
"Det åskar.","There is a thunderstorm."
"Det snöar.","It is snowing."
"Det är dimma.","It is foggy."
"Det är molnigt.","It is cloudy."
"Det är mulet.","It is overcast."
"gå ut med hunden<br><i>Jag måste gå ut med hunden varje morgon.</i>","walk the dog<br><i>I have to walk the dog every morning.</i>"
"hundvakt (hundvakten, hundvakter, hundvakterna)<br><i>Vi anlitade en hundvakt under semestern.</i>","dog walker<br><i>We hired a dog walker during the holiday.</i>"
"dvärgpudel (dvärgpudeln, dvärgpudlar, dvärgpudlarna)<br><i>Hans dvärgpudel heter Luna.</i>","miniature poodle<br><i>His miniature poodle is called Luna.</i>"
"boka (bokar, bokade, bokat)<br><i>Kan du boka ett bord åt oss?</i>","book, reserve<br><i>Can you book a table for us?</i>"
"sydamerikansk (sydamerikanskt, sydamerikanska)<br><i>Mate är en populär sydamerikansk dryck.</i>","South American<br><i>Maté is a popular South American drink.</i>"
"Det tar en timme att …<br><i>Det tar en timme att laga middagen.</i>","It takes an hour to …<br><i>It takes an hour to cook dinner.</i>"
"orka (orkar, orkade, orkat)<br><i>Jag orkar inte gå ut i kväll.</i>","have the energy<br><i>I don’t have the energy to go out tonight.</i>"
"hinna (hinner, hann, hunnit)<br><i>Hinner du fika före mötet?</i>","have time<br><i>Do you have time for coffee before the meeting?</i>"
"ta bussen<br><i>Vi brukar ta bussen till skolan.</i>","take the bus<br><i>We usually take the bus to school.</i>"
"pub (puben, pubar, pubarna)<br><i>Vi träffas på en pub efter jobbet.</i>","pub<br><i>We’ll meet at a pub after work.</i>"
"förut<br><i>Jag har aldrig varit här förut.</i>","before<br><i>I’ve never been here before.</i>"
"överallt<br><i>Det finns cyklar överallt i stan.</i>","everywhere<br><i>There are bikes everywhere in the city.</i>"
"Jag håller med.","I agree."
"förklaring (förklaringen, förklaringar, förklaringarna)<br><i>Läraren gav en tydlig förklaring.</i>","explanation<br><i>The teacher gave a clear explanation.</i>"
"fysisk (fysiskt, fysiska)<br><i>Fysisk aktivitet är viktig för hälsan.</i>","physical<br><i>Physical activity is important for health.</i>"
"psykisk (psykiskt, psykiska)<br><i>Stress kan orsaka psykiska problem.</i>","psychological<br><i>Stress can cause psychological problems.</i>"
"energi (energin, energier, energierna)<br><i>Kaffe ger mig mer energi på morgonen.</i>","energy<br><i>Coffee gives me more energy in the morning.</i>"
"förbud (förbudet, förbud, förbuden)<br><i>Det råder förbud mot rökning här.</i>","prohibition, ban<br><i>There is a smoking ban here.</i>"
"nödvändig (nödvändigt, nödvändiga)<br><i>Det är nödvändigt att spara pengar.</i>","necessary<br><i>It is necessary to save money.</i>"
"tillåtelse (tillåtelsen, tillåtelser, tillåtelserna)<br><i>Du behöver tillåtelse för att fotografera.</i>","permission<br><i>You need permission to photograph.</i>"
"tillstånd (tillståndet, tillstånd, tillstånden)<br><i>De ansökte om byggtillstånd.</i>","permit<br><i>They applied for a building permit.</i>"
"rekommendation (rekommendationen, rekommendationer, rekommendationerna)<br><i>Läkaren gav en tydlig rekommendation.</i>","recommendation<br><i>The doctor gave a clear recommendation.</i>"
"råd (rådet, råd, råden)<br><i>Jag fick bra råd av min vän.</i>","advice<br><i>I got good advice from my friend.</i>"
"tid (tiden, tider, tiderna)<br><i>Jag har inte tid just nu.</i>","time<br><i>I don’t have time right now.</i>"
"ställe (stället, ställen, ställena)<br><i>Det här är ett trevligt ställe.</i>","place<br><i>This is a nice place.</i>"
"röka (röker, rökte, rökt)<br><i>Det är förbjudet att röka här inne.</i>","smoke<br><i>It is forbidden to smoke in here.</i>"
"kilometer (kilometern, kilometer, kilometerna)<br><i>Vi sprang fem kilometer i morse.</i>","kilometre<br><i>We ran five kilometres this morning.</i>"
"uppgift (uppgiften, uppgifter, uppgifterna)<br><i>Jag har en svår uppgift.</i>","task<br><i>I have a difficult task.</i>"
"svarsalternativ (svarsalternativet, svarsalternativ, svarsalternativen)<br><i>Det finns fyra svarsalternativ.</i>","answer choices<br><i>There are four answer choices.</i>"
"jogga (joggar, joggade, joggat)<br><i>Jag brukar jogga varje morgon.</i>","jog<br><i>I usually go jogging every morning.</i>"
"lök (löken, lökar, lökarna)<br><i>Jag hackade en lök till såsen.</i>","onion<br><i>I chopped an onion for the sauce.</i>"
"köra (kör, körde, kört)<br><i>Han ska köra till jobbet i morgon.</i>","drive<br><i>He will drive to work tomorrow.</i>"
"dörr (dörren, dörrar, dörrarna)<br><i>Dörren stod öppen hela natten.</i>","door<br><i>The door was open all night.</i>"
"lära sig (lär, lärde, lärt)<br><i>Hon vill lära sig spela gitarr.</i>","learn<br><i>She wants to learn to play the guitar.</i>"
"i tisdags<br><i>Vi träffades i tisdags.</i>","last Tuesday<br><i>We met last Tuesday.</i>"
"Vasamuseet<br><i>Vasamuseet är ett måste i Stockholm.</i>","the Vasa Museum<br><i>The Vasa Museum is a must-see in Stockholm.</i>"
"spendera (spenderar, spenderade, spenderat)<br><i>De planerar att spendera helgen på landet.</i>","spend<br><i>They plan to spend the weekend in the countryside.</i>"
"transport (transporten, transporter, transporterna)<br><i>Transporten i staden är välutvecklad.</i>","transport<br><i>The transport system in the city is well developed.</i>"
"app (appen, appar, apparna)<br><i>Jag laddade ner en ny app i går.</i>","app<br><i>I downloaded a new app yesterday.</i>"
"checka in (checkar, checkade, checkat)<br><i>Glöm inte att checka in online.</i>","check in<br><i>Don’t forget to check in online.</i>"
"flyg (flyget, flyg, flygen)<br><i>Vårt flyg är försenat en timme.</i>","flight<br><i>Our flight is delayed by an hour.</i>"
"flygplats (flygplatsen, flygplatser, flygplatserna)<br><i>Arlanda är Stockholms största flygplats.</i>","airport<br><i>Arlanda is Stockholm’s largest airport.</i>"
"färja (färjan, färjor, färjorna)<br><i>Vi tog en färja till Gotland.</i>","ferry<br><i>We took a ferry to Gotland.</i>"
"färjeterminal (färjeterminalen, färjeterminaler, färjeterminalerna)<br><i>Vi väntade i färjeterminalen.</i>","ferry terminal<br><i>We waited in the ferry terminal.</i>"
"hållplats (hållplatsen, hållplatser, hållplatserna)<br><i>Bussen stannar vid nästa hållplats.</i>","bus stop<br><i>The bus stops at the next stop.</i>"
"restaurangvagn (restaurangvagnen, restaurangvagnar, restaurangvagnarna)<br><i>Vi åt lunch i restaurangvagnen.</i>","restaurant carriage, dining car<br><i>We had lunch in the dining car.</i>"
"säkerhetskontroll (säkerhetskontrollen, säkerhetskontroller, säkerhetskontrollerna)<br><i>Kön till säkerhetskontrollen var lång.</i>","security check<br><i>The queue for the security check was long.</i>"
"spår (spåret, spår, spåren)<br><i>Tåget avgår från spår tre.</i>","rail<br><i>The train departs from track three.</i>"
"tåg (tåget, tåg, tågen)<br><i>Tåget till Göteborg är fullt.</i>","train<br><i>The train to Gothenburg is full.</i>"
"vagn (vagnen, vagnar, vagnarna)<br><i>Vi satt i vagn två.</i>","carriage<br><i>We sat in carriage two.</i>"
"När går tåget?","When does the train leave? / When is the train scheduled?"
"Centralen<br><i>Vi möts på Centralen klockan fem.</i>","the Central Station<br><i>We’ll meet at Central Station at five.</i>"
"byta buss<br><i>Du måste byta buss i Sundbyberg.</i>","change buses, transfer buses<br><i>You have to transfer buses in Sundbyberg.</i>"
"tvåa<br><i>Ta tvåan till centrum.</i>","bus number 2<br><i>Take bus number 2 to the city centre.</i>"
"fyra<br><i>Fyran går till universitetet.</i>","bus number 4<br><i>Bus number 4 goes to the university.</i>"
"åtta<br><i>Vi ses klockan åtta.</i>","eight<br><i>We’ll meet at eight o’clock.</i>"
"ladda ner (laddar, laddade, laddat)<br><i>Jag ska ladda ner filmen i kväll.</i>","download<br><i>I’m going to download the movie tonight.</i>"
"När går flyget?<br><i>Läraren frågade: När går flyget?</i>","When does the flight depart?/When is the flight scheduled?<br><i>The teacher asked: When does the flight depart?</i>"
"lämna (lämnar, lämnade, lämnat)<br><i>Läraren bad oss lämna in våra rapporter.</i>","submit, hand in<br><i>The teacher asked us to hand in our reports.</i>"
"ta (tar, tog, tagit) lång tid<br><i>Resan tog längre tid än väntat.</i>","take a long time<br><i>The trip took longer than expected.</i>"
"koppla av (kopplar av, kopplade av, kopplat av)<br><i>Efter jobbet vill jag koppla av med en bok.</i>","relax<br><i>After work I want to relax with a book.</i>"
"gate (gate, gater, gaterna)<br><i>Flyget till Paris avgår från gate 7.</i>","gate<br><i>The flight to Paris departs from gate 7.</i>"
"hemifrån<br><i>Jag jobbar hemifrån på fredagar.</i>","from home<br><i>I work from home on Fridays.</i>"
"tidig (tidigt, tidiga)<br><i>Vi måste vara tidiga imorgon.</i>","early<br><i>We have to be early tomorrow.</i>"
"Tjoho!","Woohoo!/Yay!"
"Helsingfors<br><i>Helsingfors är Finlands huvudstad.</i>","Helsinki<br><i>Helsinki is the capital of Finland.</i>"
"fot (foten, fötter, fötterna)<br><i>Han vrickade foten när han sprang.</i>","foot<br><i>He sprained his foot when he was running.</i>"
"fordon (fordonet, fordon, fordonen)<br><i>Elektriska fordon blir allt vanligare.</i>","vehicle<br><i>Electric vehicles are becoming increasingly common.</i>"
"tidtabell (tidtabellen, tidtabeller, tidtabellerna)<br><i>Tidtabellen visar nästa avgångstid.</i>","timetable, schedule<br><i>The timetable shows the next departure time.</i>"
"rutt (rutten, rutter, rutterna)<br><i>Trafiken på den vanliga rutten var tät.</i>","route<br><i>Traffic on the usual route was heavy.</i>"
"informell (informellt, informella)<br><i>Klädseln till festen är informell.</i>","informal<br><i>The dress code for the party is informal.</i>"
"det är ganska långt","it's quite far</i>"
"komma in till/på (kommer, kom, kommit)<br><i>Bussen kommer in till stationen på förmiddagen.</i>","arrive at<br><i>The bus arrives at the station in the morning.</i>"
"station (stationen, stationer, stationerna)<br><i>Jag väntade på stationen i två timmar.</i>","station<br><i>I waited at the station for two hours.</i>"
"nästa<br><i>Nästa tåg går om tio minuter.</i>","next<br><i>The next train leaves in ten minutes.</i>"
"försenad (försenat, försenade)<br><i>Flyget var försenat på grund av dimma.</i>","delayed<br><i>The flight was delayed due to fog.</i>"
"anslutningsbuss (anslutningsbussen, anslutningsbussar, anslutningsbussarna)<br><i>Anslutningsbussen går direkt till centrum.</i>","connecting bus<br><i>The connecting bus goes directly to the city center.</i>"
"vänta (väntar, väntade, väntat)<br><i>Vi måste vänta på nästa buss.</i>","wait<br><i>We have to wait for the next bus.</i>"
"flygbuss (flygbussen, flygbussar, flygbussarna)<br><i>Flygbussen tar 30 minuter till flygplatsen.</i>","airport bus<br><i>The airport bus takes 30 minutes to the airport.</i>"
"Arlanda<br><i>Planet landade på Arlanda igår kväll.</i>","Arlanda International Airport<br><i>The plane landed at Arlanda last night.</i>"
"framme<br><i>När vi var framme började vi utforska staden.</i>","arrived<br><i>When we arrived, we started exploring the city.</i>"
"terminal (terminalen, terminaler, terminalerna)<br><i>Jag träffade henne vid terminalen.</i>","terminal<br><i>I met her at the terminal.</i>"
"inställd (inställt, inställda)<br><i>Övningen blev inställd på grund av regn.</i>","canceled<br><i>The exercise was canceled due to rain.</i>"
"kanal (kanalen, kanaler, kanalerna)<br><i>Stockholms kanal är populär bland turister.</i>","canal<br><i>The Stockholm canal is popular among tourists.</i>"
"klass (klassen, klasser, klasserna)<br><i>Hon gillar sin nya klass.</i>","class<br><i>She likes her new class.</i>"
"våning (våningen, våningar, våningarna)<br><i>Han bor på tredje våningen.</i>","floor<br><i>He lives on the third floor.</i>"
"gå i tvåan","in second grade"
"sjua<br><i>Min bror går i sjuan.</i>","seventh grade<br><i>My brother is in seventh grade.</i>"
"nia<br><i>Hon börjar i nian nästa år.</i>","ninth grade<br><i>She starts ninth grade next year.</i>"
"hiss (hissen, hissar, hissarna)<br><i>Det finns ingen hiss i den här byggnaden.</i>","elevator, lift<br><i>There is no elevator in this building.</i>"
"torg (torget, torg, torgen)<br><i>Vi träffades på torget i stan.</i>","square<br><i>We met at the town square.</i>"
"partikelverb (partikelverbet, partikelverb, partikelverben)<br><i>Svenska partikelverb är svåra att lära sig.</i>","phrasal verb<br><i>Swedish phrasal verbs are hard to learn.</i>"
"partikel (partikeln, partiklar, partiklarna)<br><i>Partikeln "ut" ändrar betydelsen av verbet.</i>","particle<br><i>The particle "out" changes the meaning of the verb.</i>"
"obetonad (obetonat, obetonade)<br><i>I ordet "omkring" är första stavelsen obetonad.</i>","unstressed<br><i>In the word "omkring", the first syllable is unstressed.</i>"
"betonad (betonat, betonade)<br><i>I ordet "underbar" är andra stavelsen betonad.</i>","emphasized<br><i>In the word "wonderful", the second syllable is emphasized.</i>"
"verbpartikel (verbpartikeln, verbpartiklar, verbpartiklarna)<br><i>Verbpartiklar sitter ihop med verbet i svenska.</i>","verb particle<br><i>Verb particles attach to the verb in Swedish.</i>"
"komma ihåg","remember"
"Krya på dig!","Get well!"
"gå av","get off"
"jul (julen, jular, jularna)<br><i>Vi firar jul med familjen varje år.</i>","Christmas<br><i>We celebrate Christmas with the family every year.</i>"
"glass (glassen, glassar, glassarna)<br><i>Jag åt glass på stranden.</i>","ice cream<br><i>I ate ice cream on the beach.</i>"
"tunnelbana (tunnelbanan, tunnelbanor, tunnelbanorna)<br><i>Tunnelbanan går var femte minut.</i>","subway, metro<br><i>The subway runs every five minutes.</i>"
"bilresa (bilresan, bilresor, bilresorna)<br><i>Vi planerade en bilresa genom Sverige.</i>","car trip<br><i>We planned a car trip through Sweden.</i>"
"hotell (hotellet, hotell, hotellen)<br><i>Vi bor på ett fint hotell i centrum.</i>","hotel<br><i>We are staying at a nice hotel downtown.</i>"
"cykla (cyklar, cyklade, cyklat)<br><i>Han cyklar till jobbet varje dag.</i>","bike<br><i>He bikes to work every day.</i>"
"pendeltåg (pendeltåget, pendeltåg, pendeltågen)<br><i>Pendeltåget var fullt på morgonen.</i>","commuter train<br><i>The commuter train was full in the morning.</i>"
"Hur kommer vi till ...?","How do we get to ...?"
"bageri (bageriet, bagerier, bagerierna)<br><i>Vi köpte bröd på bageriet.</i>","bakery<br><i>We bought bread at the bakery.</i>"
"skoaffär (skoaffären, skoaffärer, skoaffärerna)<br><i>Jag köpte nya skor i skoaffären.</i>","shoe store<br><i>I bought new shoes at the shoe store.</i>"
"bokhandel (bokhandeln, bokhandlar, bokhandlarna)<br><i>Jag besökte bokhandeln för att köpa en roman.</i>","bookstore<br><i>I visited the bookstore to buy a novel.</i>"
"yogastudio (yogastudion, yogastudios, yogastudiorna)<br><i>Vi tränar yoga i yogastudion varje morgon.</i>","yoga studio<br><i>We practice yoga in the yoga studio every morning.</i>"
