"tennisracket (tennisracketen, tennisracketar, tennisracketarna)<br>Hon bytte strängar på sitt tennisracket.","tennis racket<br>She changed the strings on her tennis racket."
"bestämd form<br>Skriv ordet i bestämd form.","definite form<br>Write the word in the definite form."
"sluta på (slutar, slutade, slutat)<br>Många svenska verb slutar på -ar.","end with<br>Many Swedish verbs end with -ar."
"säga (säger, sa, sagt)<br>Vad brukar du säga när du hälsar?","say<br>What do you usually say when you greet?"
"ruta (rutan, rutor, rutorna)<br>Skriv ditt namn i den första rutan.","box<br>Write your name in the first box."
"apelsin (apelsinen, apelsiner, apelsinerna)<br>Jag åt en söt apelsin efter lunchen.","orange<br>I ate a sweet orange after lunch."
"borste (borsten, borstar, borstarna)<br>Han rengjorde skorna med en borste.","brush<br>He cleaned the shoes with a brush."
"deo (deon, deos, deorna)<br>Hon använder deo varje morgon.","deodorant<br>She uses deodorant every morning."
"intresse (intresset, intressen, intressena)<br>Musik är hans största intresse.","interest<br>Music is his biggest interest."
"imitera (imiterar, imiterade, imiterat)<br>Han kan imitera olika dialekter.","imitate<br>He can imitate different dialects."
"tunga (tungan, tungor, tungorna)<br>Sköterskan tittade på patientens tunga.","tongue<br>The nurse looked at the patient's tongue."
"fram (adv)<br>De satt längst fram i bussen.","front<br>They sat at the very front of the bus."
"bak (adv)<br>Boken låg längst bak på hyllan.","(adv) back<br>The book was at the back of the shelf."
"öppen (öppet, öppna)<br>Dörren stod öppen hela dagen.","open<br>The door stood open all day."
"mun (munnen, munnar, munnarna)<br>Barnet öppnade munnen.","mouth<br>The child opened its mouth."
"potatis (potatisen, potatisar, potatisarna)<br>Hon skalade en potatis till middagen.","potato<br>She peeled a potato for dinner."
"banan (bananen, bananer, bananerna)<br>Apan åt en gul banan.","banana<br>The monkey ate a yellow banana."
"barn (barnet, barn, barnen)<br>Det finns fyra barn i familjen.","children<br>There are four children in the family."
"tomat (tomaten, tomater, tomaterna)<br>Jag skar en tomat i skivor.","tomato<br>I sliced a tomato into slices."
"Italien<br>Rom ligger i Italien.","Italy<br>Rome is in Italy."
"konsult (konsulten, konsulter, konsulterna)<br>Företaget anlitade en konsult.","consultant<br>The company hired a consultant."
"företag (företaget, företag, företagen)<br>Hon startade ett eget företag.","company<br>She started her own company."
"kille (killen, killar, killarna)<br>Den där killen heter Johan.","guy<br>That guy is called Johan."
"farmor (farmodern, farmödrar, farmödrarna)<br>Min farmor bakar goda kakor.","paternal grandmother<br>My (paternal) grandmother bakes good cookies."
"farfar (farfadern, farfäder, farfäderna)<br>Farfar berättade en gammal historia.","paternal grandfather<br>Grandfather told an old story."
"musik (musiken, musik, musiken)<br>Hon lyssnar på klassisk musik.","music<br>She listens to classical music."
"mörk (mörkt, mörka)<br>Det blev mörkt ute snabbt.","dark<br>It got dark outside quickly."
"upptagen (upptaget, upptagna)<br>Jag är upptagen hela dagen.","busy<br>I am busy all day."
"inget speciellt<br>Inget speciellt hände idag.","nothing special<br>Nothing special happened today."
"solkräm (solkrämen, solkrämer, solkrämerna)<br>Glöm inte att använda solkräm på stranden.","sunscreen<br>Don’t forget to use sunscreen at the beach."
"tvätta (tvättar, tvättade, tvättat)<br>Jag ska tvätta bilen imorgon.","wash<br>I will wash the car tomorrow."
"kläder (kläderna)<br>Jag måste packa mina kläder.","clothes<br>I have to pack my clothes."
"Efter jobbet träffar jag vänner.","After work, I meet friends."
"blomma (blomman, blommor, blommorna)<br>Jag köpte en vacker blomma.","flower<br>I bought a beautiful flower."
"ros (rosen, rosor, rosorna)<br>Hon fick en röd ros.","rose<br>She received a red rose."
"flaska (flaskan, flaskor, flaskorna)<br>Han köpte en flaska vatten.","bottle<br>He bought a bottle of water."
"lampa (lampan, lampor, lamporna)<br>Lampan lyser starkt.","lamp<br>The lamp shines brightly."
"ganska mycket<br>Det var ganska mycket folk där.","pretty much<br>There were quite a lot of people there."
"svår (svårt, svåra)<br>Problemet är mycket svårt.","difficult<br>The problem is very difficult."
"enkel (enkelt, enkla)<br>Uppgiften var enkel.","easy / simple<br>The task was easy."
"lägenhet (lägenheten, lägenheter, lägenheterna)<br>Vi bor i en stor lägenhet.","apartment<br>We live in a big apartment."
"hem (hemmet, hem, hemmen)<br>Mitt hem ligger nära skolan.","home<br>My home is near the school."
"Just det!","That’s right!"
"Jag ser fram emot det","I look forward to it."
"tidning (tidningen, tidningar, tidningarna)<br>Jag läser tidningen varje morgon.","newspaper<br>I read the newspaper every morning."
"ryggsäck (ryggsäcken, ryggsäckar, ryggsäckarna)<br>Ryggsäcken är tung.","backpack<br>The backpack is heavy."
"surfplatta (surfplattan, surfplattor, surfplattorna)<br>Barnet använder en surfplatta.","tablet<br>The child uses a tablet."
"tröja (tröjan, tröjor, tröjorna)<br>Jag köpte en varm tröja.","sweater<br>I bought a warm sweater."
"mobil (mobilen, mobiler, mobilerna)<br>Min mobil är ny.","cellphone<br>My cellphone is new."
"cerat (ceratet, cerat, ceraten)<br>Ceratet ligger i fickan.","lip balm<br>The lip balm is in the pocket."
"vatten (vattnet, vatten, vattnen)<br>Vattnet är kallt.","water<br>The water is cold."
"par (paret, par, paren)<br>Vi är ett par.","pair<br>We are a pair."
"glas (glaset, glas, glasen)<br>Glaset är fullt.","glass<br>The glass is full."
"ögon (ögonen, ögon, ögonen)<br>Mina ögon är blå.","eye<br>My eyes are blue."
"solglasögon (solglasögonen, solglasögon, solglasögonen)<br>Jag tappade mina solglasögon.","sunglasses<br>I lost my sunglasses."
"mössa (mössan, mössor, mössorna)<br>Hon satte på sig en mössa.","hat (beanie)<br>She put on a beanie."
"hatt (hatten, hattar, hattarna)<br>Hans hatt blåste bort.","hat<br>His hat blew away."
"Det var så lite","You’re welcome"
"Får jag fråga en sak?","Can I ask you a question?"
"ställa en fråga<br>Läraren vill ställa en fråga.","pose a question<br>The teacher wants to pose a question."
"folk (folket, folk, folken)<br>Det fanns mycket folk på torget.","people<br>There were many people in the square."
"stad (staden, städer, städerna)<br>Göteborg är en stor stad.","city<br>Gothenburg is a big city."
"bestämd form<br>Ordet står i bestämd form.","definite form<br>The word is in the definite form."
"obestämd form<br>Skriv substantivet i obestämd form.","indefinite form<br>Write the noun in the indefinite form."
"ett par glasögon<br>Hon köpte ett par glasögon.","a pair of glasses<br>She bought a pair of glasses."
"dricka (drickan, drickor, drickorna)<br>Jag beställde en kall dricka.","drink<br>I ordered a cold drink."
"läsk (läsken, läsker, läskerna)<br>Jag tycker om läsk.","soda<br>I like soda."
"måttband (måttbandet, måttband, måttbanden)<br>Måttbandet är två meter långt.","tape measure<br>The tape measure is two metres long."
"Jag tror att han kommer snart.","I think he will come soon."
"förslag (förslaget, förslag, förslagen)<br>Jag har ett förslag till dig.","proposal<br>I have a proposal for you."

